cost_component|cost_period|additional_relative_req|var_pop|closest_relative_group|agegroup|act_cost_total|act_py|att_cost_total|att_py|n_cases_included|act_cost_per_person|att_cost_per_person|att_cost_prop
filled_prescriptions|before_index|yes|bd_18#prev_2021|pooled|25-64|11690476.52|4767|2325626.54|4767|4767|2452.3760269|487.85956367|
filled_prescriptions|before_index|yes|bd_18#prev_2021|sibling|25-64|867045.16|312|119051.4|312|312|2778.9908974|381.575|
filled_prescriptions|before_index|yes|bd_18#prev_2021|child|65+|11295699.55|5638|752594.46|5638|5638|2003.494067|133.48606953|
filled_prescriptions|before_index|yes|bd_18#prev_2021|partner|65+|33880848.72|8643|1031879|8643|8643|3920.0334051|119.38898531|
filled_prescriptions|before_index|yes|bd_18#prev_2021|pooled|65+|45497074.91|14391|1824002.75|14391|14391|3161.4950254|126.74607394|
filled_prescriptions|before_index|yes|bd_18#prev_2021|sibling|65+|320526.64|110|39529.29|110|110|2913.8785455|359.35718182|
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|father|0-24|11716721.1|6397|3118280.73|6397|6397|1831.5962326|487.45986087|
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|mother|0-24|13955061.39|6770|4744693.39|6770|6770|2061.3089202|700.84097341|
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|child|25-64|902118.04|1327|241028.49|1327|1327|679.8176639|181.63412962|
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|parent|25-64|8701605.46|2803|1501128.76|2803|2803|3104.3901035|535.54361755|
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|partner|25-64|4045146.68|3217|1245564.07|3217|3217|1257.4282499|387.1818682|
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|pooled|25-64|14399422.14|7916|3058336.83|7916|7916|1819.0275568|386.34876579|
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|sibling|25-64|750551.96|569|70615.51|569|569|1319.0719859|124.10458699|
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|child|65+|160122.78|122|-24650.52|122|122|1312.4818033|-202.0534426|
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|partner|65+|283633.85|80|10019.45|80|80|3545.423125|125.243125|
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|pooled|65+|455459.33|207|-8579.4|207|207|2200.2866184|-41.44637681|
filled_prescriptions|before_index|yes|bd_19#inc_2016_2021|sibling|65+|11702.7|5|6051.67|5|5|2340.54|1210.334|
filled_prescriptions|before_index|yes|bd_19#prev_2021|father|0-24|10467288.56|5152|3165070.64|5152|5152|2031.6942081|614.33824534|
filled_prescriptions|before_index|yes|bd_19#prev_2021|mother|0-24|12588788.12|5371|3907617.77|5371|5371|2343.8443716|727.54008006|
filled_prescriptions|before_index|yes|bd_19#prev_2021|child|25-64|7486749.53|8993|1383073.2|8993|8993|832.50856555|153.79441788|
filled_prescriptions|before_index|yes|bd_19#prev_2021|parent|25-64|57749159.26|14610|12850430.77|14610|14610|3952.7145284|879.56404997|
filled_prescriptions|before_index|yes|bd_19#prev_2021|partner|25-64|31498759.28|19899|9808319.48|19899|19899|1582.9317694|492.90514498|
filled_prescriptions|before_index|yes|bd_19#prev_2021|pooled|25-64|104391889.82|47515|25071880.78|47515|47515|2197.0301972|527.66243881|
filled_prescriptions|before_index|yes|bd_19#prev_2021|sibling|25-64|7657221.75|4013|1030057.33|4013|4013|1908.1040992|256.6801221|
filled_prescriptions|before_index|yes|bd_19#prev_2021|child|65+|3048449.7|1799|277969.79|1799|1799|1694.5245692|154.51350195|
filled_prescriptions|before_index|yes|bd_19#prev_2021|partner|65+|5728953.46|1253|1016965.94|1253|1253|4572.1895132|811.62485235|
filled_prescriptions|before_index|yes|bd_19#prev_2021|pooled|65+|9594504.65|3260|1722960.35|3260|3260|2943.0995859|528.51544479|
filled_prescriptions|before_index|yes|bd_19#prev_2021|sibling|65+|817101.49|208|428024.62|208|208|3928.3725481|2057.8106731|
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|father|0-24|598607.7|394|199178.01|394|394|1519.3088832|505.52794416|
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|mother|0-24|520999.45|409|41081.9|409|409|1273.8372861|100.44474328|
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|child|25-64|1277755.95|1347|93484.87|1347|1347|948.59387528|69.402279139|
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|parent|25-64|4203649.45|874|494155.53|874|874|4809.6675629|565.39534325|
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|partner|25-64|12184548.47|5405|3284687.71|5405|5405|2254.3105402|607.71280481|
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|pooled|25-64|19499819.97|8306|4526602.33|8306|8306|2347.6787828|544.97981339|
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|sibling|25-64|1833866.1|680|654274.22|680|680|2696.8619118|962.16797059|
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|child|65+|8330919.76|4167|1053621.13|4167|4167|1999.2608015|252.84884329|
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|partner|65+|31649744.7|7660|4640735.07|7660|7660|4131.8204569|605.84008747|
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|pooled|65+|40276930.72|11925|5604364.21|11925|11925|3377.5203958|469.96764864|
filled_prescriptions|before_index|yes|bd_20#inc_2016_2021|sibling|65+|296266.26|98|-89991.99|98|98|3023.125102|-918.2856122|
filled_prescriptions|before_index|yes|bd_20#prev_2021|father|0-24|756460.8|588|164856.6|588|588|1286.4979592|280.36836735|
filled_prescriptions|before_index|yes|bd_20#prev_2021|mother|0-24|803275.6|590|-263324.85|590|590|1361.4840678|-446.3133051|
filled_prescriptions|before_index|yes|bd_20#prev_2021|child|25-64|2527013.96|2388|153382.11|2388|2388|1058.2135511|64.230364322|
filled_prescriptions|before_index|yes|bd_20#prev_2021|parent|25-64|7852777.24|1658|879326.2|1658|1658|4736.2950784|530.3535585|
filled_prescriptions|before_index|yes|bd_20#prev_2021|partner|25-64|19770060.68|8931|3723189.37|8931|8931|2213.6446848|416.88381704|
filled_prescriptions|before_index|yes|bd_20#prev_2021|pooled|25-64|33104386.45|14167|4800824.61|14167|14167|2336.7252382|338.87376368|
filled_prescriptions|before_index|yes|bd_20#prev_2021|sibling|25-64|2954534.57|1190|44926.93|1190|1190|2482.8021597|37.753722689|
filled_prescriptions|before_index|yes|bd_20#prev_2021|child|65+|18366464.13|8806|2168325.58|8806|8806|2085.6761447|246.23274813|
filled_prescriptions|before_index|yes|bd_20#prev_2021|partner|65+|56905927.39|13371|6462025.87|13371|13371|4255.9215758|483.28665545|
filled_prescriptions|before_index|yes|bd_20#prev_2021|pooled|65+|76315196.26|22476|8977902.89|22476|22476|3395.4082693|399.4439798|
filled_prescriptions|before_index|yes|bd_20#prev_2021|sibling|65+|1042804.74|299|347551.44|299|299|3487.6412709|1162.379398|
filled_prescriptions|before_index|yes|bd_21#inc_2016_2021|father|0-24|13115289.4|7604|3448838.35|7604|7604|1724.7881904|453.55580615|
filled_prescriptions|before_index|yes|bd_21#inc_2016_2021|mother|0-24|15786735.92|8249|4224692.15|8249|8249|1913.7757207|512.14597527|
filled_prescriptions|before_index|yes|bd_21#inc_2016_2021|child|25-64|895295.84|1248|-65567.9|1248|1248|717.38448718|-52.53838141|
filled_prescriptions|before_index|yes|bd_21#inc_2016_2021|parent|25-64|8991960.93|2776|1737731.3|2776|2776|3239.1790094|625.98389769|
filled_prescriptions|before_index|yes|bd_21#inc_2016_2021|partner|25-64|3754696.36|2308|1230062.06|2308|2308|1626.8181802|532.95583189|
filled_prescriptions|before_index|yes|bd_21#inc_2016_2021|pooled|25-64|14822393.27|7162|2975181.92|7162|7162|2069.5885605|415.4121642|
filled_prescriptions|before_index|yes|bd_21#inc_2016_2021|sibling|25-64|1180440.14|830|72956.46|830|830|1422.2170361|87.899349398|
filled_prescriptions|before_index|yes|bd_21#inc_2016_2021|child|65+|1557760.3|928|108581.42|928|928|1678.6210129|117.00584052|
filled_prescriptions|before_index|yes|bd_21#inc_2016_2021|partner|65+|1964217.36|487|-130982.77|487|487|4033.3005339|-268.95846|
filled_prescriptions|before_index|yes|bd_21#inc_2016_2021|pooled|65+|3581922.01|1447|-11116.3|1447|1447|2475.4125847|-7.682308224|
filled_prescriptions|before_index|yes|bd_21#inc_2016_2021|sibling|65+|59944.35|32|11285.05|32|32|1873.2609375|352.6578125|
filled_prescriptions|before_index|yes|bd_21#prev_2021|father|0-24|13798691.35|6678|3826577.95|6678|6678|2066.2910078|573.01257113|
filled_prescriptions|before_index|yes|bd_21#prev_2021|mother|0-24|15188518.07|7268|4249879.57|7268|7268|2089.7795914|584.73852091|
filled_prescriptions|before_index|yes|bd_21#prev_2021|child|25-64|3811942.28|5262|-73258.64|5262|5262|724.42840745|-13.92220448|
filled_prescriptions|before_index|yes|bd_21#prev_2021|parent|25-64|52334183.53|14116|5762600.26|14116|14116|3707.437201|408.23181213|
filled_prescriptions|before_index|yes|bd_21#prev_2021|partner|25-64|19604459.86|10436|5203688.54|10436|10436|1878.5415734|498.62864507|
filled_prescriptions|before_index|yes|bd_21#prev_2021|pooled|25-64|84697760.95|34931|10417648.88|34931|34931|2424.7161819|298.23505998|
filled_prescriptions|before_index|yes|bd_21#prev_2021|sibling|25-64|8947175.28|5117|-475381.28|5117|5117|1748.5196951|-92.90234122|
filled_prescriptions|before_index|yes|bd_21#prev_2021|child|65+|5452395.77|3286|-1462423.68|3286|3286|1659.2805143|-445.0467681|
filled_prescriptions|before_index|yes|bd_21#prev_2021|partner|65+|7329107.75|1689|745007.47|1689|1689|4339.3177916|441.09382475|
filled_prescriptions|before_index|yes|bd_21#prev_2021|pooled|65+|14436063.16|5506|-461119.78|5506|5506|2621.8785252|-83.74859789|
filled_prescriptions|before_index|yes|bd_21#prev_2021|sibling|65+|1654559.64|531|256296.43|531|531|3115.9315254|482.66747646|
filled_prescriptions|before_index|yes|bd_22#inc_2016_2021|father|0-24|45502022.05|36023|11358800.89|36023|36023|1263.1380521|315.32079199|
filled_prescriptions|before_index|yes|bd_22#inc_2016_2021|mother|0-24|55912254.27|36550|18129813.63|36550|36550|1529.7470389|496.02773269|
filled_prescriptions|before_index|yes|bd_22#inc_2016_2021|child|25-64|21053149.05|29928|1069118.13|29928|29928|703.45993885|35.723006215|
filled_prescriptions|before_index|yes|bd_22#inc_2016_2021|parent|25-64|63369462.23|20557.998144|8611729.8066|20557.998144|20558|3082.4724172|418.89924041|
filled_prescriptions|before_index|yes|bd_22#inc_2016_2021|partner|25-64|99980296|74727.993203|15020967.041|74727.993203|74728|1337.9229351|201.00856984|
filled_prescriptions|before_index|yes|bd_22#inc_2016_2021|pooled|25-64|201393106.83|137413.99135|26713013.638|137413.99135|137414|1465.5938952|194.39806221|
filled_prescriptions|before_index|yes|bd_22#inc_2016_2021|sibling|25-64|16990199.55|12200|2011198.66|12200|12200|1392.6393074|164.85234918|
filled_prescriptions|before_index|yes|bd_22#inc_2016_2021|child|65+|52139279.79|38125.999573|4156962.2711|38125.999573|38126|1367.5518117|109.03221732|
filled_prescriptions|before_index|yes|bd_22#inc_2016_2021|partner|65+|112736629.65|32113.978299|9046479.6097|32113.978299|32114|3510.5158445|281.6991257|
filled_prescriptions|before_index|yes|bd_22#inc_2016_2021|pooled|65+|165982056.15|70772.977873|13369821.961|70772.977873|70773|2345.2744415|188.91139475|
filled_prescriptions|before_index|yes|bd_22#inc_2016_2021|sibling|65+|1106146.71|533|166380.08|533|533|2075.3221576|312.15774859|
filled_prescriptions|before_index|yes|bd_22#prev_2021|father|0-24|48880869.82|35778|10961858.37|35778|35778|1366.227006|306.38544273|
filled_prescriptions|before_index|yes|bd_22#prev_2021|mother|0-24|62108937.44|35423|23010520.46|35423|35423|1753.3505756|649.59265054|
filled_prescriptions|before_index|yes|bd_22#prev_2021|child|25-64|68068283.9|89679|9891085.2|89679|89679|759.02144203|110.29432978|
filled_prescriptions|before_index|yes|bd_22#prev_2021|parent|25-64|181054180.18|50058|22548100.22|50058|50058|3616.8880135|450.43949459|
filled_prescriptions|before_index|yes|bd_22#prev_2021|partner|25-64|255278962.8|169632|34580791.71|169632|169632|1504.8986205|203.85771382|
filled_prescriptions|before_index|yes|bd_22#prev_2021|pooled|25-64|561592562.94|343196|73041769.8|343196|343196|1636.3610384|212.82815009|
filled_prescriptions|before_index|yes|bd_22#prev_2021|sibling|25-64|57191136.06|33827|6021792.67|33827|33827|1690.6948905|178.01734325|
filled_prescriptions|before_index|yes|bd_22#prev_2021|child|65+|185843296.89|127786|18321799.95|127786|127786|1454.3322186|143.3787735|
filled_prescriptions|before_index|yes|bd_22#prev_2021|partner|65+|338442221.31|95623|21795312.11|95623|95623|3539.3390848|227.92959968|
filled_prescriptions|before_index|yes|bd_22#prev_2021|pooled|65+|532450043.08|227088|40536304.63|227088|227088|2344.6859503|178.5048291|
filled_prescriptions|before_index|yes|bd_22#prev_2021|sibling|65+|8164524.88|3679|419192.57|3679|3679|2219.2239413|113.94198695|
filled_prescriptions|before_index|yes|bd_23#inc_2016_2021|father|0-24|38142310.78|25410.999536|10613883.169|25410.999536|25411|1501.01576|417.68853498|
filled_prescriptions|before_index|yes|bd_23#inc_2016_2021|mother|0-24|45860245.84|26193.998263|14339647.52|26193.998263|26194|1750.7921234|547.44019513|
filled_prescriptions|before_index|yes|bd_23#inc_2016_2021|child|25-64|5222638.97|8493|361969.72|8493|8493|614.93453079|42.619771577|
filled_prescriptions|before_index|yes|bd_23#inc_2016_2021|parent|25-64|26879749.97|7768|4867394.71|7768|7768|3460.3179673|626.59561148|
filled_prescriptions|before_index|yes|bd_23#inc_2016_2021|partner|25-64|30831914.71|22264.991691|4413999.7918|22264.991691|22265|1384.7709956|198.24843652|
filled_prescriptions|before_index|yes|bd_23#inc_2016_2021|pooled|25-64|66684100.55|40981.991691|10032065.872|40981.991691|40982|1627.1561678|244.79205275|
filled_prescriptions|before_index|yes|bd_23#inc_2016_2021|sibling|25-64|3749796.9|2456|388701.65|2456|2456|1526.7902687|158.26614414|
filled_prescriptions|before_index|yes|bd_23#inc_2016_2021|child|65+|3974992.13|2380.9997081|495854.7766|2380.9997081|2381|1669.46351|208.25486661|
filled_prescriptions|before_index|yes|bd_23#inc_2016_2021|partner|65+|11034822.52|2507.9994012|2503783.196|2507.9994012|2508|4399.8505402|998.31889707|
filled_prescriptions|before_index|yes|bd_23#inc_2016_2021|pooled|65+|15134248.37|4930.9991092|3047007.3926|4930.9991092|4931|3069.2052533|617.92900893|
filled_prescriptions|before_index|yes|bd_23#inc_2016_2021|sibling|65+|124433.72|42|47369.42|42|42|2962.707619|1127.8433333|
filled_prescriptions|before_index|yes|bd_23#prev_2021|father|0-24|51834879.33|30691|13081566.65|30691|30691|1688.9276768|426.23461764|
filled_prescriptions|before_index|yes|bd_23#prev_2021|mother|0-24|62230684.2|30785|19638053.4|30785|30785|2021.4612376|637.90980672|
filled_prescriptions|before_index|yes|bd_23#prev_2021|child|25-64|23563386.6|32743|2118220.89|32743|32743|719.64653819|64.692327826|
filled_prescriptions|before_index|yes|bd_23#prev_2021|parent|25-64|118308606.06|30336|16213208.63|30336|30336|3899.9408643|534.4543984|
filled_prescriptions|before_index|yes|bd_23#prev_2021|partner|25-64|106311151.35|67225|19329191.17|67225|67225|1581.4228538|287.52980543|
filled_prescriptions|before_index|yes|bd_23#prev_2021|pooled|25-64|268917791.36|140902|40897129.87|140902|140902|1908.5448848|290.2523021|
filled_prescriptions|before_index|yes|bd_23#prev_2021|sibling|25-64|20734647.35|10598|3236509.18|10598|10598|1956.4679515|305.38867522|
filled_prescriptions|before_index|yes|bd_23#prev_2021|child|65+|18011644.16|10254|2710805.06|10254|10254|1756.5480944|264.36561927|
filled_prescriptions|before_index|yes|bd_23#prev_2021|partner|65+|38613286.18|9223|3078194.4|9223|9223|4186.6297495|333.75196791|
filled_prescriptions|before_index|yes|bd_23#prev_2021|pooled|65+|58843025.79|20249|5981953.67|20249|20249|2905.9719389|295.41970813|
filled_prescriptions|before_index|yes|bd_23#prev_2021|sibling|65+|2218095.45|772|192954.21|772|772|2873.1806347|249.94068653|
filled_prescriptions|before_index|yes|bd_24#inc_2016_2021|father|0-24|643694.57|449|97134.07|449|449|1433.618196|216.33423163|
filled_prescriptions|before_index|yes|bd_24#inc_2016_2021|mother|0-24|688523.3|477|41486.08|477|477|1443.4450734|86.972914046|
filled_prescriptions|before_index|yes|bd_24#inc_2016_2021|child|25-64|3759648.98|4039|-6450.08|4039|4039|930.83658826|-1.59694974|
filled_prescriptions|before_index|yes|bd_24#inc_2016_2021|parent|25-64|7846760.02|1752|418517.6|1752|1752|4478.7443037|238.87990868|
filled_prescriptions|before_index|yes|bd_24#inc_2016_2021|partner|25-64|23981976.84|12352|1641152.93|12352|12352|1941.5460525|132.86536027|
filled_prescriptions|before_index|yes|bd_24#inc_2016_2021|pooled|25-64|39586926.44|19963|1766588.08|19963|19963|1983.0148996|88.493116265|
filled_prescriptions|before_index|yes|bd_24#inc_2016_2021|sibling|25-64|3998540.6|1820|-286632.37|1820|1820|2197.0003297|-157.4903132|
filled_prescriptions|before_index|yes|bd_24#inc_2016_2021|child|65+|45729016.18|25204|4569425.13|25204|25204|1814.3555063|181.29761665|
filled_prescriptions|before_index|yes|bd_24#inc_2016_2021|partner|65+|85473243.23|23401|2206238.19|23401|23401|3652.5466104|94.279654288|
filled_prescriptions|before_index|yes|bd_24#inc_2016_2021|pooled|65+|131878896.62|48874|6833788.12|48874|48874|2698.344654|139.82461268|
filled_prescriptions|before_index|yes|bd_24#inc_2016_2021|sibling|65+|676637.21|269|58124.8|269|269|2515.3799628|216.07732342|
filled_prescriptions|before_index|yes|bd_24#prev_2021|father|0-24|1181679.65|907|150854.73|907|907|1302.8441566|166.32274531|
filled_prescriptions|before_index|yes|bd_24#prev_2021|mother|0-24|1387882.83|938|262726.8|938|938|1479.6192217|280.09253731|
filled_prescriptions|before_index|yes|bd_24#prev_2021|child|25-64|6629306.72|6338|-318439.25|6338|6338|1045.9619312|-50.24286052|
filled_prescriptions|before_index|yes|bd_24#prev_2021|parent|25-64|14606385.52|3068|1612775.53|3068|3068|4760.8818514|525.67650913|
filled_prescriptions|before_index|yes|bd_24#prev_2021|partner|25-64|42247271.7|19839|5487334.36|19839|19839|2129.5061092|276.59329402|
filled_prescriptions|before_index|yes|bd_24#prev_2021|pooled|25-64|71629391.14|32204|7771301.26|32204|32204|2224.2389498|241.31478264|
filled_prescriptions|before_index|yes|bd_24#prev_2021|sibling|25-64|8146427.2|2959|989630.62|2959|2959|2753.1014532|334.44765799|
filled_prescriptions|before_index|yes|bd_24#prev_2021|child|65+|70951391.06|35459|8744169.13|35459|35459|2000.9416808|246.59942835|
filled_prescriptions|before_index|yes|bd_24#prev_2021|partner|65+|158125185.84|39706|8348693.38|39706|39706|3982.4002881|210.26276583|
filled_prescriptions|before_index|yes|bd_24#prev_2021|pooled|65+|231303780.99|75968|17253122.43|75968|75968|3044.7528037|227.11039424|
filled_prescriptions|before_index|yes|bd_24#prev_2021|sibling|65+|2227204.09|803|160259.92|803|803|2773.6040971|199.57648817|
filled_prescriptions|before_index|yes|bd_25#inc_2016_2021|father|0-24|22194519.76|21095.999611|2332477.9092|21095.999611|21096|1052.0724388|110.56493896|
filled_prescriptions|before_index|yes|bd_25#inc_2016_2021|mother|0-24|28383507.43|22411|3824504.4|22411|22411|1266.498926|170.65300076|
