cost_component|cost_period|additional_relative_req|var_pop|closest_relative_group|agegroup|act_cost|act_py|att_cost|att_py|act_cost_py|att_cost_py
filled_prescriptions|after_index|yes|bd_05#prev_2021|partner|65+|853119.17|205|163059.73|205|4161.5569268|795.41331707
filled_prescriptions|after_index|yes|bd_05#prev_2021|pooled|65+|1081068.02|380|167796.23|380|2844.9158421|441.56902632
filled_prescriptions|before_index|no|bd_05#prev_2021|father|0-24|5592802.49|4061|564152.77|4061|1377.1983477|138.91966757
filled_prescriptions|before_index|no|bd_05#prev_2021|mother|0-24|7011527.14|4249|1529852.26|4249|1650.1593646|360.04995528
filled_prescriptions|before_index|no|bd_05#prev_2021|child|25-64|568165.08|157.08469945|438867.14464|157.08469945|3616.9345708|2793.8248994
filled_prescriptions|before_index|no|bd_05#prev_2021|parent|25-64|6183209.22|1660|1304279.04|1660|3724.8248313|785.71026506
filled_prescriptions|before_index|no|bd_05#prev_2021|partner|25-64|1244514.8|672|425569.45|672|1851.9565476|633.28787202
filled_prescriptions|before_index|no|bd_05#prev_2021|pooled|25-64|9597087.14|3489.0846995|2034014.1546|3489.0846995|2750.6030855|582.96496928
filled_prescriptions|before_index|no|bd_05#prev_2021|sibling|25-64|1601198.04|1000|-134701.48|1000|1601.19804|-134.70148
filled_prescriptions|before_index|no|bd_05#prev_2021|child|65+|278222.87|192|-356869.78|192|1449.0774479|-1858.696771
filled_prescriptions|before_index|no|bd_05#prev_2021|partner|65+|904404.22|212|147031.49|212|4266.0576415|693.54476415
filled_prescriptions|before_index|no|bd_05#prev_2021|pooled|65+|1182627.09|404|-209838.29|404|2927.2947772|-519.4017079
filled_prescriptions|before_index|yes|bd_05#prev_2021|father|0-24|5305679.69|3898|842368.18|3898|1361.1287045|216.1026629
filled_prescriptions|before_index|yes|bd_05#prev_2021|mother|0-24|6601565.41|4091|683503.38|4091|1613.6801296|167.07489122
filled_prescriptions|before_index|yes|bd_05#prev_2021|child|25-64|535421.48|152.08469945|397825.86101|152.08469945|3520.5479705|2615.8177808
filled_prescriptions|before_index|yes|bd_05#prev_2021|parent|25-64|5367677.08|1527|757005.01|1527|3515.1781794|495.74656843
filled_prescriptions|before_index|yes|bd_05#prev_2021|partner|25-64|1176125.64|644|297177.81|644|1826.2820497|461.45622671
filled_prescriptions|before_index|yes|bd_05#prev_2021|pooled|25-64|7822080.19|2750.0846995|1277601.351|2750.0846995|2844.3051923|464.56800086
filled_prescriptions|before_index|yes|bd_05#prev_2021|sibling|25-64|742855.99|427|-174407.33|427|1739.7095785|-408.4480796
filled_prescriptions|before_index|yes|bd_05#prev_2021|child|65+|261535.87|175|-225236.68|175|1494.4906857|-1287.066743
filled_prescriptions|before_index|yes|bd_05#prev_2021|partner|65+|865904.38|205|165098.48|205|4223.9238049|805.35843902
filled_prescriptions|before_index|yes|bd_05#prev_2021|pooled|65+|1127440.25|380|-60138.2|380|2966.9480263|-158.2584211
filled_prescriptions|after_index|no|bd_06#inc_2016_2021|father|0-24|25737.85|27|-20217.25|27|953.2537037|-748.787037
filled_prescriptions|after_index|no|bd_06#inc_2016_2021|mother|0-24|37606.9|28|19969.25|28|1343.1035714|713.1875
filled_prescriptions|after_index|no|bd_06#inc_2016_2021|child|25-64|569003.74|564|112826.79|564|1008.8718794|200.0475
filled_prescriptions|after_index|no|bd_06#inc_2016_2021|parent|25-64|1288509.41|263|139855.74|263|4899.2753232|531.77087452
filled_prescriptions|after_index|no|bd_06#inc_2016_2021|partner|25-64|3514697.68|1494|273591.14|1494|2352.5419545|183.12659973
filled_prescriptions|after_index|no|bd_06#inc_2016_2021|pooled|25-64|7065825.88|2872|1015987.94|2872|2460.2457799|353.75624652
filled_prescriptions|after_index|no|bd_06#inc_2016_2021|sibling|25-64|1693615.05|551|489714.27|551|3073.7115245|888.77362976
filled_prescriptions|after_index|no|bd_06#inc_2016_2021|child|65+|44914991.36|22503|3935166.77|22503|1995.9557108|174.87298449
filled_prescriptions|after_index|no|bd_06#inc_2016_2021|partner|65+|88031736.99|20507|3452645.38|20507|4292.7652504|168.36423563
filled_prescriptions|after_index|no|bd_06#inc_2016_2021|pooled|65+|132946728.35|43010|7387812.15|43010|3091.0655278|171.76963846
filled_prescriptions|after_index|yes|bd_06#inc_2016_2021|father|0-24|25737.85|26|-11798.85|26|989.91730769|-453.8019231
filled_prescriptions|after_index|yes|bd_06#inc_2016_2021|mother|0-24|37606.9|27|-13278.9|27|1392.8481481|-491.8111111
filled_prescriptions|after_index|yes|bd_06#inc_2016_2021|child|25-64|461991.95|502|-172850.93|502|920.30268924|-344.3245618
filled_prescriptions|after_index|yes|bd_06#inc_2016_2021|parent|25-64|1047514.21|216|27613.76|216|4849.6028241|127.84148148
filled_prescriptions|after_index|yes|bd_06#inc_2016_2021|partner|25-64|3386351.79|1448|-82378.16|1448|2338.640739|-56.89099448
filled_prescriptions|after_index|yes|bd_06#inc_2016_2021|pooled|25-64|6022621.21|2512|188575.68|2512|2397.5402906|75.069936306
filled_prescriptions|after_index|yes|bd_06#inc_2016_2021|sibling|25-64|1126763.26|346|416191.01|346|3256.5412139|1202.8641908
filled_prescriptions|after_index|yes|bd_06#inc_2016_2021|child|65+|43349484.28|21641|3177892.24|21641|2003.1183531|146.84590546
filled_prescriptions|after_index|yes|bd_06#inc_2016_2021|partner|65+|84729824.45|19677|3169817.88|19677|4306.0336662|161.0925385
filled_prescriptions|after_index|yes|bd_06#inc_2016_2021|pooled|65+|128079308.73|41318|6347710.12|41318|3099.8428949|153.63062394
filled_prescriptions|before_index|no|bd_06#inc_2016_2021|father|0-24|26666|27|-8607.95|27|987.62962963|-318.812963
filled_prescriptions|before_index|no|bd_06#inc_2016_2021|mother|0-24|43782.15|28|30009.8|28|1563.6482143|1071.7785714
filled_prescriptions|before_index|no|bd_06#inc_2016_2021|child|25-64|509883.53|564|69002.03|564|904.04881206|122.34402482
filled_prescriptions|before_index|no|bd_06#inc_2016_2021|parent|25-64|1254159.99|263|176380.68|263|4768.6691635|670.64897338
filled_prescriptions|before_index|no|bd_06#inc_2016_2021|partner|25-64|3340445.65|1494|345642.77|1494|2235.9073963|231.35392905
filled_prescriptions|before_index|no|bd_06#inc_2016_2021|pooled|25-64|6688291.26|2872|1044041.55|2872|2328.7922214|363.52421657
filled_prescriptions|before_index|no|bd_06#inc_2016_2021|sibling|25-64|1583802.09|551|453016.07|551|2874.4139564|822.17072595
filled_prescriptions|before_index|no|bd_06#inc_2016_2021|child|65+|43098658.4|22503|4249692.14|22503|1915.2405635|188.85002622
filled_prescriptions|before_index|no|bd_06#inc_2016_2021|partner|65+|84624213.18|20507|3901197.48|20507|4126.6013156|190.237357
filled_prescriptions|before_index|no|bd_06#inc_2016_2021|pooled|65+|127722871.58|43010|8150889.62|43010|2969.6087324|189.51150012
filled_prescriptions|before_index|yes|bd_06#inc_2016_2021|father|0-24|26666|26|-9013.65|26|1025.6153846|-346.6788462
filled_prescriptions|before_index|yes|bd_06#inc_2016_2021|mother|0-24|42590.65|27|-3618.9|27|1577.4314815|-134.0333333
filled_prescriptions|before_index|yes|bd_06#inc_2016_2021|child|25-64|405611.4|502|-141124.94|502|807.99083665|-281.1253785
filled_prescriptions|before_index|yes|bd_06#inc_2016_2021|parent|25-64|1032211.47|216|59281.6|216|4778.7568056|274.45185185
filled_prescriptions|before_index|yes|bd_06#inc_2016_2021|partner|25-64|3225770.43|1448|-27749.58|1448|2227.7420097|-19.16407459
filled_prescriptions|before_index|yes|bd_06#inc_2016_2021|pooled|25-64|5768672.76|2512|351328.38|2512|2296.4461624|139.86002389
filled_prescriptions|before_index|yes|bd_06#inc_2016_2021|sibling|25-64|1105079.46|346|460921.3|346|3193.8712717|1332.1424855
filled_prescriptions|before_index|yes|bd_06#inc_2016_2021|child|65+|41557635.77|21641|4018474.29|21641|1920.3195679|185.68801303
filled_prescriptions|before_index|yes|bd_06#inc_2016_2021|partner|65+|81391153.95|19677|3758813.45|19677|4136.35991|191.02573817
filled_prescriptions|before_index|yes|bd_06#inc_2016_2021|pooled|65+|122948789.72|41318|7777287.74|41318|2975.6713713|188.23001452
filled_prescriptions|after_index|no|bd_06#prev_2021|father|0-24|57225.25|63|-60055.85|63|908.33730159|-953.2674603
filled_prescriptions|after_index|no|bd_06#prev_2021|mother|0-24|98585.86|59|14354.01|59|1670.9467797|243.28830508
filled_prescriptions|after_index|no|bd_06#prev_2021|child|25-64|936834.08|691|420019.48|691|1355.7656729|607.84295224
filled_prescriptions|after_index|no|bd_06#prev_2021|parent|25-64|1928777.69|404|292545.97|404|4774.202203|724.12368812
filled_prescriptions|after_index|no|bd_06#prev_2021|partner|25-64|3791362.63|1419|804770.52|1419|2671.8552713|567.13919662
filled_prescriptions|after_index|no|bd_06#prev_2021|pooled|25-64|8910444.78|3289|2161418|3289|2709.1653329|657.16570386
filled_prescriptions|after_index|no|bd_06#prev_2021|sibling|25-64|2253470.38|775|644082.03|775|2907.7037161|831.0735871
filled_prescriptions|after_index|no|bd_06#prev_2021|child|65+|46471352.06|20719|8089878.06|20719|2242.9341213|390.45697476
filled_prescriptions|after_index|no|bd_06#prev_2021|partner|65+|60685677.47|13544|4401977.58|13544|4480.6318274|325.01311134
filled_prescriptions|after_index|no|bd_06#prev_2021|pooled|65+|107157029.53|34263|12491855.64|34263|3127.4853203|364.58732861
filled_prescriptions|after_index|yes|bd_06#prev_2021|father|0-24|51325.4|58|-25870.8|58|884.92068966|-446.0482759
filled_prescriptions|after_index|yes|bd_06#prev_2021|mother|0-24|96141.56|54|53596.51|54|1780.3992593|992.52796296
filled_prescriptions|after_index|yes|bd_06#prev_2021|child|25-64|850951.93|629|260528.53|629|1352.8647536|414.19480127
filled_prescriptions|after_index|yes|bd_06#prev_2021|parent|25-64|1464424.21|350|68891.67|350|4184.0691714|196.83334286
filled_prescriptions|after_index|yes|bd_06#prev_2021|partner|25-64|3636278.44|1370|726140.99|1370|2654.2178394|530.02991971
filled_prescriptions|after_index|yes|bd_06#prev_2021|pooled|25-64|7354336.07|2842|1196461.17|2842|2587.7326073|420.99267065
filled_prescriptions|after_index|yes|bd_06#prev_2021|sibling|25-64|1402681.49|493|140899.98|493|2845.1957201|285.80117647
filled_prescriptions|after_index|yes|bd_06#prev_2021|child|65+|44593993.21|19937|6739102.28|19937|2236.7454085|338.01987661
filled_prescriptions|after_index|yes|bd_06#prev_2021|partner|65+|58242959.23|12988|3437391.35|12988|4484.3670488|264.65901986
filled_prescriptions|after_index|yes|bd_06#prev_2021|pooled|65+|102836952.44|32925|10176493.63|32925|3123.3698539|309.08105178
filled_prescriptions|before_index|no|bd_06#prev_2021|father|0-24|48747.95|63|-49958.95|63|773.77698413|-792.9992063
filled_prescriptions|before_index|no|bd_06#prev_2021|mother|0-24|92582.43|59|13333.53|59|1569.1937288|225.9920339
filled_prescriptions|before_index|no|bd_06#prev_2021|child|25-64|855121.51|691|314661.46|691|1237.5130391|455.37114327
filled_prescriptions|before_index|no|bd_06#prev_2021|parent|25-64|1762320.26|404|50826.83|404|4362.1788614|125.80898515
filled_prescriptions|before_index|no|bd_06#prev_2021|partner|25-64|3561772.44|1419|589659.83|1419|2510.0580973|415.54603946
filled_prescriptions|before_index|no|bd_06#prev_2021|pooled|25-64|8423649.87|3289|1683928.36|3289|2561.1583673|511.9879477
filled_prescriptions|before_index|no|bd_06#prev_2021|sibling|25-64|2244435.66|775|728780.24|775|2896.0460129|940.3616
filled_prescriptions|before_index|no|bd_06#prev_2021|child|65+|45049643.49|20719|7418389.3|20719|2174.3155312|358.04765191
filled_prescriptions|before_index|no|bd_06#prev_2021|partner|65+|60522637.72|13544|4387864.72|13544|4468.5940431|323.97111045
filled_prescriptions|before_index|no|bd_06#prev_2021|pooled|65+|105572281.21|34263|11806254.02|34263|3081.2328521|344.57735808
filled_prescriptions|before_index|yes|bd_06#prev_2021|father|0-24|44144.05|58|-28690.6|58|761.10431034|-494.6655172
filled_prescriptions|before_index|yes|bd_06#prev_2021|mother|0-24|89279.08|54|33946.78|54|1653.3162963|628.64407407
filled_prescriptions|before_index|yes|bd_06#prev_2021|child|25-64|780066.31|629|150346.71|629|1240.1690143|239.02497615
filled_prescriptions|before_index|yes|bd_06#prev_2021|parent|25-64|1492000.72|350|182055.17|350|4262.8592|520.15762857
filled_prescriptions|before_index|yes|bd_06#prev_2021|partner|25-64|3374548.29|1370|413578.13|1370|2463.1739343|301.88184672
filled_prescriptions|before_index|yes|bd_06#prev_2021|pooled|25-64|7036848.64|2842|969755.69|2842|2476.0199296|341.22297326
filled_prescriptions|before_index|yes|bd_06#prev_2021|sibling|25-64|1390233.32|493|223775.68|493|2819.9458824|453.90604462
filled_prescriptions|before_index|yes|bd_06#prev_2021|child|65+|43266531.15|19937|5911977.93|19937|2170.1625696|296.53297537
filled_prescriptions|before_index|yes|bd_06#prev_2021|partner|65+|58193894.2|12988|2880401|12988|4480.5893286|221.77402217
filled_prescriptions|before_index|yes|bd_06#prev_2021|pooled|65+|101460425.35|32925|8792378.93|32925|3081.5618937|267.04264024
filled_prescriptions|after_index|no|bd_07#inc_2016_2021|father|0-24|33786083.78|23140|5765500.4|23140|1460.0727649|249.15732066
filled_prescriptions|after_index|no|bd_07#inc_2016_2021|mother|0-24|29288673.88|20475|6481679.01|20475|1430.4602628|316.56551941
filled_prescriptions|after_index|no|bd_07#inc_2016_2021|child|25-64|13818933.31|18848.781488|3171216.6233|18848.781488|733.14730285|168.24517942
filled_prescriptions|after_index|no|bd_07#inc_2016_2021|parent|25-64|47032273.6|15289|5037803.01|15289|3076.2164694|329.50506966
filled_prescriptions|after_index|no|bd_07#inc_2016_2021|partner|25-64|54259177.24|41028|7252864.68|41028|1322.491402|176.77841182
filled_prescriptions|after_index|no|bd_07#inc_2016_2021|pooled|25-64|132530909.55|87224.781488|17591006.353|87224.781488|1519.4180746|201.67441011
filled_prescriptions|after_index|no|bd_07#inc_2016_2021|sibling|25-64|17420525.4|12059|2129122.04|12059|1444.607795|176.55875612
filled_prescriptions|after_index|no|bd_07#inc_2016_2021|child|65+|47846014.21|30596|5022454.53|30596|1563.7996539|164.15395901
filled_prescriptions|after_index|no|bd_07#inc_2016_2021|partner|65+|85706925.36|21532|6821829.05|21532|3980.4442393|316.82282417
filled_prescriptions|after_index|no|bd_07#inc_2016_2021|pooled|65+|133552939.57|52128|11844283.58|52128|2562.019252|227.21538482
filled_prescriptions|after_index|yes|bd_07#inc_2016_2021|father|0-24|31787111.11|22240|6131032.1|22240|1429.2765787|275.67590378
filled_prescriptions|after_index|yes|bd_07#inc_2016_2021|mother|0-24|27975410.52|19708|5904958.94|19708|1419.4951553|299.62243454
filled_prescriptions|after_index|yes|bd_07#inc_2016_2021|child|25-64|13112236.98|17920.668119|2869675.904|17920.668119|731.68237328|160.13219401
filled_prescriptions|after_index|yes|bd_07#inc_2016_2021|parent|25-64|40701805.64|13704|5368157.72|13704|2970.0675452|391.72195855
filled_prescriptions|after_index|yes|bd_07#inc_2016_2021|partner|25-64|51315441.8|39268|5911162.34|39268|1306.800494|150.53382754
filled_prescriptions|after_index|yes|bd_07#inc_2016_2021|pooled|25-64|115354003.17|78007.668119|15707795.224|78007.668119|1478.7521016|201.36219429
filled_prescriptions|after_index|yes|bd_07#inc_2016_2021|sibling|25-64|10224518.75|7115|1558799.26|7115|1437.0370696|219.0863331
filled_prescriptions|after_index|yes|bd_07#inc_2016_2021|child|65+|45381151.84|29226|4239191.12|29226|1552.7664354|145.0486252
filled_prescriptions|after_index|yes|bd_07#inc_2016_2021|partner|65+|82507674.7|20667|7492791.94|20667|3992.2424493|362.54860115
filled_prescriptions|after_index|yes|bd_07#inc_2016_2021|pooled|65+|127888826.54|49893|11731983.06|49893|2563.2619113|235.14286694
filled_prescriptions|before_index|no|bd_07#inc_2016_2021|father|0-24|30970633.52|23140|4311229.44|23140|1338.4024857|186.31069317
filled_prescriptions|before_index|no|bd_07#inc_2016_2021|mother|0-24|26799850.82|20475|5499005.17|20475|1308.906023|268.57168107
filled_prescriptions|before_index|no|bd_07#inc_2016_2021|child|25-64|12807318.45|18848.781488|2596667.9717|18848.781488|679.47726266|137.76317442
filled_prescriptions|before_index|no|bd_07#inc_2016_2021|parent|25-64|44061466.3|15289|5318536.49|15289|2881.9063575|347.86686441
filled_prescriptions|before_index|no|bd_07#inc_2016_2021|partner|25-64|49336409.45|41028|5256737.67|41028|1202.5058363|128.12561348
filled_prescriptions|before_index|no|bd_07#inc_2016_2021|pooled|25-64|122641935.98|87224.781488|15324413.422|87224.781488|1406.0446342|175.6887568
filled_prescriptions|before_index|no|bd_07#inc_2016_2021|sibling|25-64|16436741.78|12059|2152471.29|12059|1363.0269326|178.49500705
filled_prescriptions|before_index|no|bd_07#inc_2016_2021|child|65+|44806514.87|30596|4717863.66|30596|1464.4566241|154.19870767
filled_prescriptions|before_index|no|bd_07#inc_2016_2021|partner|65+|82183442.7|21532|7884224.5|21532|3816.8048811|366.1631293
filled_prescriptions|before_index|no|bd_07#inc_2016_2021|pooled|65+|126989957.57|52128|12602088.16|52128|2436.1179706|241.7527655
filled_prescriptions|before_index|yes|bd_07#inc_2016_2021|father|0-24|29127914.31|22240|5577135.92|22240|1309.7083772|250.7705
filled_prescriptions|before_index|yes|bd_07#inc_2016_2021|mother|0-24|25724675.58|19708|5077788.8|19708|1305.291028|257.65114674
filled_prescriptions|before_index|yes|bd_07#inc_2016_2021|child|25-64|12209213.38|17920.668119|2383885.159|17920.668119|681.29231003|133.02434614
filled_prescriptions|before_index|yes|bd_07#inc_2016_2021|parent|25-64|38209342.18|13704|5578298.39|13704|2788.189009|407.05621643
filled_prescriptions|before_index|yes|bd_07#inc_2016_2021|partner|25-64|46539838.82|39268|4149182.47|39268|1185.1848533|105.66319828
filled_prescriptions|before_index|yes|bd_07#inc_2016_2021|pooled|25-64|106704674.96|78007.668119|13411092.569|78007.668119|1367.8741787|171.92018288
filled_prescriptions|before_index|yes|bd_07#inc_2016_2021|sibling|25-64|9746280.58|7115|1299726.55|7115|1369.8215854|182.67414617
filled_prescriptions|before_index|yes|bd_07#inc_2016_2021|child|65+|42554455.28|29226|4750186.76|29226|1456.0478779|162.53290768
filled_prescriptions|before_index|yes|bd_07#inc_2016_2021|partner|65+|79085125.28|20667|8028197.49|20667|3826.6378904|388.45490347
filled_prescriptions|before_index|yes|bd_07#inc_2016_2021|pooled|65+|121639580.56|49893|12778384.25|49893|2438.0089504|256.11577275
filled_prescriptions|after_index|no|bd_07#prev_2021|father|0-24|29612323.76|18831|3993313.89|18831|1572.5306017|212.06063884
filled_prescriptions|after_index|no|bd_07#prev_2021|mother|0-24|24789112.05|16253|2941732.43|16253|1525.2022427|180.9962733
filled_prescriptions|after_index|no|bd_07#prev_2021|child|25-64|96296268.77|119230.52186|22015230.531|119230.52186|807.64780083|184.64425206
